
0,0.111180276,3.2650464234124144,0.120192304,5.527016352940272
1,0.1776021,2.8283757256321698,0.22202797,2.658597068353133
2,0.22590886,2.614302965215003,0.2263986,3.080252642398114
3,0.3174801,2.2781184344177703,0.34571677,2.3699759878478686
4,0.39081174,2.016252906228679,0.114073426,5.806833140499942
5,0.44490787,1.8115721423015652,0.16652098,4.116366155080862
6,0.49869272,1.619013291089777,0.52097905,1.8107800305514903
7,0.55266434,1.4275105746010266,0.37587413,2.802431015076337
8,0.59468377,1.290043630551888,0.47421327,1.9672281742095947
9,0.62039346,1.2092340199046756,0.28627622,3.7770690811680745
10,0.6556275,1.0846168505495406,0.6381119,1.2361421651578137
11,0.68880725,0.9791011118007252,0.5620629,1.5360125755513465
12,0.7204308,0.863613008366586,0.62762237,1.3432607220394628
13,0.74800795,0.7752196300938072,0.6652098,1.1684948670176358
14,0.7723481,0.6994658962849424,0.59003496,1.5478540646185825
15,0.796377,0.6201257227110191,0.6708916,1.2150213972671882
16,0.82003236,0.555176019216832,0.65865386,1.2528461743914685
17,0.8443725,0.478667885581063,0.66433567,1.2434560079843953
18,0.85856575,0.4280538000931696,0.5957168,1.8459149287114818
19,0.87960654,0.367919194639384,0.6621503,1.3897264455738185
20,0.88913095,0.33867308952341474,0.5270979,2.3287160883078
21,0.8984686,0.31313670439126995,0.64772725,1.5732607255409752
22,0.90817976,0.27455936909506684,0.65297204,1.593877872610074
23,0.91789097,0.24872333812718678,0.6752622,1.62640457941623
24,0.9267928,0.22439207276207648,0.6949301,1.490692925889377
25,0.92940736,0.21197963162150874,0.66433567,1.6149717371314893
26,0.93426293,0.19908876062028316,0.6813811,1.4584980680032509
27,0.9413596,0.16969158470410223,0.5930944,2.248636267610363
28,0.9459039,0.16307036683669632,0.6494755,1.7582716034559234
29,0.9464641,0.1640915870890725,0.6875,1.638020913110121
